,Soil Type,Rainfall (mm),Temperature (°C),Humidity (%),pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Irrigation Type,Farm Size (hectares),Season,Altitude (m),Region,Sunlight Hours,Water Availability (liters),Recommended Crop
51,-1.4423728764153834,1.2922449815271657,0.23508237171478685,-0.09023966268296768,-1.0446092677723242,-0.03672310484130391,-1.0688029886947068,-0.6222578285591895,0.031007287713775478,0.7974094145506161,-0.39319393487715854,-0.6869416984359294,0.19432127081463169,1.4923724519837303,0.09179459040404397,4
52,0.6687238842013357,-1.5857986068111787,-0.7862861830945236,0.18653375139207412,-0.9854667130960332,0.2747464966451001,-1.338843802086493,-0.8301129656540891,1.5439338734454142,-0.6595591384234034,-0.002540333424883464,-0.07216725586436894,-0.3637495113745378,0.04068199855911203,0.9200483149505547,4
53,-1.5991210249581127,-0.8639200865894429,-1.4490355616662731,-0.11076005259110816,0.5199223628377554,-0.780609569532362,0.34783072943210136,1.7485355029913283,0.14295006638486812,1.7615712863478648,0.004457429272510978,-1.6990775811058882,0.14556686938943642,0.7596670888783541,-0.3463480558767696,4
54,-0.32056941509839076,-1.0051591107004847,1.3772365995722131,-0.30679766142078946,-1.339982359949949,1.7687689387316072,0.7437976955604452,-0.1069076031789827,0.5195426892548327,-1.41778883634506,-1.134588235686427,-1.0520064258832136,-0.5932115039226405,-0.8884910145600076,0.5987810506580837,0
55,2.181271617801226,-0.740796314763405,0.9581990722191149,0.29009303303162054,-0.647079422496329,0.909627871414948,-0.8175282244776342,-0.15118979541977506,1.6271730405784668,0.9554806319794491,-1.6442227213059348,-1.257148599537793,-0.5401992836008775,0.7422281543441531,0.9481354746269419,8
56,0.47379282049704385,0.04203656394027533,1.598888167975905,1.2549599706038652,-1.4389796594741378,0.08219279905450554,-0.37091576054781283,-0.3969046085045082,0.5418810714505349,-1.2045541356669036,0.20630928401058463,-0.8637494820771054,0.26366028456425517,0.43580781856784023,0.89180717410887,4
57,0.08181436056259653,0.745360562729531,0.1572602389329163,-0.1596795282388418,1.2790904019769576,-1.7508507125622257,0.1266330631440028,-0.5936790062983716,-0.41098500590541853,-2.176525470775528,-0.2958750134409579,1.0034916273704724,0.948391757107416,0.923027058217418,0.17004253700244426,8
58,-0.14240414031273607,1.6075798944958042,-0.5374050420235821,-1.1744679509474192,1.071114644077495,1.0931889721232935,-1.550268380098392,0.5351916362148422,-0.5255973232820342,-0.6323651009625546,1.0544044262768293,-0.4219542285457023,-0.19200135458706868,-0.6732211088673179,-0.8026239545265519,8
59,0.5415805151960109,1.3257415259469385,0.07630016414304508,-0.8410176279971036,-1.255942302002242,-2.237089978312168,0.5249872279130151,1.6032483243240998,0.14329929977337214,1.1369293283467368,0.10485677828765343,-0.9085805877362862,-0.8593915641361519,-0.4486519556251981,-0.29235197781320393,3
60,0.06440885571547307,1.282103579112259,0.3025991136447178,2.3526919957455457,0.5129996080750308,-0.6564931248757602,-0.3543456855394854,0.30010807502480413,0.6729863961497138,-0.315143262088764,0.17320458632272484,-0.5311478325122376,-0.8392548950038521,-1.283262759194936,0.23626680320580812,1
61,-0.06209750765133376,-0.549783936869519,1.8001785237642371,-0.9353132372901967,-0.06528442020694641,0.0861654667276019,0.43836306261747293,1.2864306209873861,-0.790992161926764,0.6859032213107925,0.5918847708311439,-0.017386121037797995,-0.0494810263249198,1.036328708315734,-0.11033423086129807,0
62,-0.4561864195293507,1.089603812333077,1.0595240720448926,-2.3875396637763533,-0.18839456278355887,0.35763215697325196,0.28936067193773973,0.08633954703162967,-1.7785960372905585,-0.07515932542140458,-0.017480475191227106,0.5370925816325463,-1.7488974337471181,0.7772488074680117,0.8065450877297371,2
63,1.6295595922373456,0.009730761031043533,-1.3318522938535668,0.11355397274893052,0.5273545001045283,-0.1733960476861826,-0.6444689053681697,-1.3888715482526033,-1.4723858919367339,0.9120089838313996,0.36829804755116047,1.090993548209902,-0.46181882472818697,-0.5177739939548838,0.5108926944632939,7
64,-0.10270414394832442,-0.18100300664892943,-0.057851497908003646,-0.4587473056690341,-0.5510400406487328,-0.8282039478420454,-0.12998283178037615,-0.5503518438894636,-1.098848055291592,-1.4374347900368487,1.1624658310598897,2.389862921486021,-0.5461583866119153,-0.32790317308225225,0.2668910680851505,6
65,-1.2172926551353656,-0.11895989550801955,-1.3277853934178918,-0.6468092627613697,0.2683145124145869,-0.06811696773546745,0.36750204751298665,-0.5107563705110426,0.471249035235826,2.7249785119742294,-0.03687545277105899,0.021753325006918702,-0.8046788054929204,-0.16035027350979103,0.619659400178935,4
66,-0.5444641311830875,0.24203119546062668,-0.6332520800112578,-2.519638134915036,-2.2919415188289523,0.4191422838825168,0.2872342308539596,0.04795566886452292,-0.4203840204820328,0.8087008751117553,1.3490795158900641,0.929368016397686,-0.4165990879668179,0.3474717739186328,0.2939310254749758,8
67,-0.5147436440403997,1.2931528245328934,-1.2594676776643163,0.9656019869335368,-1.500245451994791,0.5471124493316689,0.6268232368345266,0.16597726008118835,-0.09684294326736048,-1.3340562058140804,0.9905154852137701,0.2446167656675431,-1.0903969265195346,-0.91340712691251,0.2172339593627179,5
68,0.10914986720883053,1.367993082627201,-0.39622583458853716,-0.48719756757964106,0.8756397849853207,-0.5566838174237664,2.4616656071085736,0.2001249998433277,-1.1905565695687876,0.9502358963154951,-0.5892290023464215,0.6188522837611726,0.18335698730095318,-0.32089480097657497,1.2328000634131226,0
69,-0.0014942624661089254,1.490336691563291,-1.12889261877223,-1.0219441800744538,0.4472819565649536,-1.3827913464515886,1.4343631656305194,-0.6721053306893963,0.3031160283691315,-0.17668723395832314,-1.5535966573481461,0.1181773175153596,0.9691460844082046,0.833680286747525,0.39834594449835004,1
70,1.1585692868741837,-1.6507950193583816,-2.2340334556092967,0.9439728793665016,0.42734315420463515,0.09428544854003437,0.35976240979624563,0.7004322083754188,-0.22030836316466984,-0.17615221395161962,0.38688833791637506,-0.6783501057689292,-0.6228262961419339,0.3454563459967377,0.6160225735501266,1
71,-1.1269448169682503,1.2348362188649513,1.5008996983892355,1.822027972929459,0.9383386072545362,0.4195149703116015,0.18689234784972264,-0.04383258587841943,-1.4984517756948352,-1.1320112324222227,-0.7111107503571437,-0.24027038611090704,-1.1423907324991207,-0.6117844540863794,0.1095023940088424,8
72,0.1782682710982218,-0.6135453514535331,2.027207899155273,-0.33439611975065964,1.324098855496826,0.10651711703890228,-0.5709711424578333,-2.101125532194635,1.3054340331832601,-0.029775683230148328,-0.1334989719106884,-0.9549398209053545,-0.9406116141400463,-0.4931780646393401,0.5076210954375331,4
73,0.14509129807971632,0.34725537577769106,-0.4611875931061267,1.0662170475623574,0.3366013417614562,-0.7052874695813846,-2.547106266001729,-0.18509208826979268,-0.5281733445648752,-0.13785423114022768,1.3430031736366475,0.2911653817986134,-1.1257271051724898,-0.7428481313347292,0.6140657472653086,4
74,-0.510945124098087,1.8564733680656842,0.394535424336821,0.024594099449726042,1.0567194605767725,-1.3478510478670382,-0.33001976990566073,0.1958177136905791,0.21633171705699217,-0.09708464170085618,0.8659596019012537,-0.07149323612918769,-1.2055077641728247,-1.160110221745915,-1.1451031555383824,8
75,-0.6879981835787622,1.6848310521821148,-1.6551066327943158,-0.1655670557896219,2.066102531811677,0.6285864551284729,0.69799906442225,0.1738897207284345,-0.6554051190530182,1.340664405373172,-0.25297190507966577,-1.326222123025697,-1.676104217070824,-0.7017530164142904,0.8179189045133888,6
76,1.415613894748943,-1.8176000385955766,0.5011273270000414,0.8799472249845404,-0.2586507757548224,-0.5292442617647989,-0.6372626209325243,0.4395823057207665,-2.3655110430061237,-1.147379606557588,0.7067955689992678,0.8132939452559917,-0.9416546509937447,0.3259194652888624,1.0729082884160972,5
77,-0.7426579697507558,-1.2197387109959748,-0.8122755791432903,-0.4698239246351491,-0.9039895354672453,-0.5536028105505061,0.21464396293894367,1.392663920269607,-0.3772911403024972,-0.6433146694150051,-0.3996169676501694,1.633360853395948,-0.6328561174262535,0.40906723510595056,-0.2901587270184673,4
78,-0.09832791223467865,1.0196143226284569,-2.2814863406873167,-1.4962601042275532,-0.9651970462261968,0.14343651354864181,0.2978499685555265,0.1574567832072113,1.9398281077317665,-0.6627766072655485,0.38404912626713733,0.8042298945322015,0.018898556191173532,0.8886989976835598,0.4052681690019695,1
79,-0.9567304879523142,-1.004914239350571,-0.7027233168334401,0.4810216616406979,0.0764403014791383,-1.5137037466976393,-0.6102059646678571,1.9424101537293568,-0.04490840996712958,0.5847665887490052,0.6977042369624028,0.605223867925488,-1.294870270095777,-0.6385837391588158,0.497403639436154,4
80,-1.3017536587546892,0.72621675934861,0.2197000353332118,0.3801365095506334,-0.32119081457094356,-0.26065951308865326,-0.9912791255444847,-1.0888104589544323,1.2911942136146433,0.6292318421464469,-1.581926983098844,-0.03842835462212463,0.0607938656889907,-0.29668750496173246,-0.8302792549061302,4
81,-0.04276741771151868,-0.8279954352283495,0.24270569034005435,-0.16852135894215653,2.1334671229406648,0.2609835913707645,1.3079735067986658,1.0027422933395322,0.37103713704813807,0.8808877144806566,-0.40380887042010505,-1.4138526940534506,-0.17683666003561138,-0.01093211290460916,-1.198325961469601,7
82,-0.5128242718568716,-0.3725524098228926,1.0154637070208974,-1.6668768468457453,2.1608623944336878,0.9892692674664952,0.5394228742648908,0.38853021770934837,-0.5719425996803921,0.6599013233086641,-0.15568207977410925,0.4505793717826819,0.8636467518857766,-1.036275431121527,2.1385802284918456,2
83,1.0710315514996158,-0.14193445164621155,1.5632778873925341,0.5909997521584863,-1.3820026985877805,0.16868203216948988,0.2770071412915964,0.4139371133112441,-0.9543221459546022,-0.04785630152703531,-1.2038893299224838,-0.9338038296428951,0.016715380253828016,0.5337996264179821,0.06095300995455344,1
84,0.9508998288263429,1.6335462780083547,-0.039840622651908186,0.3603040760236138,-0.5283275002428275,0.412011864707419,-0.9954212659697993,0.8812509420322643,-1.0722424002394622,-0.19397875122006641,1.7579821420451354,-1.9974341637633286,0.6552199548931518,1.230508316464786,0.8186743147800299,1
85,0.15091744824678294,-0.2561482403947708,1.8652472604965489,-0.3049088325936295,0.11299133048066048,-0.14993461404660044,-1.0240594378892947,0.5198557272747358,0.4658999325874761,0.2828543539725387,0.80908209558871,0.08618172856249587,-0.4875582857691174,0.17175031427485576,0.7363688108635686,8
86,-1.5303325129779106,-0.8955966437174214,0.5120790904048292,1.1484269640315088,-1.1367441673961127,-1.2661595483736126,-1.9356512203945269,0.6248045217056293,-0.3620687307204006,-0.5993510081840846,0.6800329018635839,0.4328108889376763,-0.11445584792087682,-0.5437078986456867,-0.38781397739176354,4
87,0.32908087898613114,0.5415468475727767,-1.3280478831353257,0.8853234866096433,-1.0569761367769477,-0.42211354751021934,-0.40106433936461305,0.9214562673958515,1.7848842124194984,0.5158232817351447,-1.4525152385349367,0.35934180782860736,0.8407333246867695,0.9257386185763707,-0.564098702730476,4
88,0.12280428269425732,-0.6184163104489362,1.0780828624622756,-0.22826427606079608,1.3043978339283915,0.6743847567629523,0.7752179981090289,-0.4003268217584951,0.27113431386002457,-1.3677997920132143,-1.4881345775435375,-0.9921384314899182,-1.1844294644079767,0.10246610552402013,1.3086328478446478,6
89,-0.16816912979485166,1.4527679018164246,-1.5585563339918924,-0.10444197638649455,0.28335384876284453,0.6236720097480959,2.128869031141567,0.9629570687860501,-0.5285458711884629,-0.3479041441585428,-1.3340455349744924,0.3916906802590475,0.9600078196097298,1.0610128506475907,1.1574700323266698,1
90,-0.21395633704877454,1.5951007085277962,-1.2712584031916212,-0.7059432044164943,2.2702331954619765,1.414612223837706,0.18837650683935547,0.2006358302951627,-0.3912791679457932,0.9125395364096365,0.13517140239543984,0.5534217853003377,0.17731636069533974,0.7947576634789042,-1.3197599012454229,8
91,0.25156420674625346,-0.1576643543043008,0.2409194736178207,0.214839993860236,0.6016326199299847,-0.39948661659313855,-0.6693741588456366,-1.468903563770696,1.0190403382077844,1.3133463697370702,-0.9093034112465864,-0.9004170881794906,0.1803360945839868,1.426962632575102,0.2902575971462818,4
92,0.23012463120383442,1.347830334541743,0.29017286166486056,0.6409932424761642,0.9022871312619815,0.7588317183376317,1.1499003905929879,1.0566999025302084,-0.3812730568015531,-1.621969641207022,0.8683175179444584,-1.3241902231057243,-0.7113668363810912,0.15538537725849189,-1.718335610277359,8
93,-0.40144153748567213,-0.7665109577270499,1.0734570817549574,0.4984460617582961,0.24360645275394338,0.3547049992038885,-0.23030361939078617,-0.31680740772028027,-1.7141048524516247,-0.557087482408858,0.8330264647044233,1.5397934659277523,-0.3088081073401763,0.4485341704002357,0.230560314090853,6
94,0.7651206690085816,-0.26167850720665675,1.6171252961130476,1.5127811394561486,-1.1036330175550533,-0.938110006919427,0.22955665038197146,-0.035751151665436284,-0.4240181311571669,0.0917474710345621,0.5910383221364532,-0.15036642406135042,0.953228101688845,0.21136677806437776,-0.8538630660596542,1
